date,channel,impressions,clicks,spend,conversions,revenue
2024-12-25,Email,31862,809,47.38,30,2521.76
2024-06-23,Display,154098,714,314.71,6,375.84
2023-09-16,Paid Social,138330,1907,1373.3,38,2687.57
2024-02-08,Display,160480,689,354.47,5,294.58
2024-08-30,Video,45839,408,438.86,6,431.72
2024-08-02,Paid Social,95217,1025,702.82,20,1217.25
2023-10-10,Email,22389,561,34.66,38,3252.11
2023-02-03,Paid Search,43423,1668,2064.2,65,5049.38
2023-02-26,Paid Social,92642,1253,910.69,25,1884.29
2023-02-28,Email,15414,356,23.07,21,1910.27
2023-11-09,Paid Social,113826,1263,972.91,29,2001.87
2024-04-26,Paid Search,51352,1850,2157.91,52,3844.43
2024-05-27,Paid Social,102858,1233,818.6,28,1698.07
2024-03-17,Video,62939,518,570.17,9,789.4
2023-12-07,Video,92180,701,581.85,10,702.29
2023-07-20,Paid Social,81989,902,634.97,16,946.23
2023-08-03,Video,50261,394,391.76,4,295.48
2023-08-12,Display,138742,558,281.8,7,457.84
2024-06-01,Paid Social,127752,1528,1028.92,37,2808.55
2023-01-29,Paid Social,80993,823,529.45,19,1228.85
2023-04-03,Paid Search,57407,1849,1953.85,54,3766.7
2024-03-20,Paid Social,113529,1296,861.43,31,2262.43
2024-11-15,Paid Social,105414,1342,914.64,23,1546.17
2024-09-02,Paid Social,109566,1252,852.63,28,2114.5
2023-01-11,Display,99648,100092,184.54,5,288.82
2024-10-31,Video,56613,400,370.21,6,421.98
2024-09-03,Video,55916,469,432.4,7,556.83
2024-11-12,Email,25522,573,32.17,36,3051.46
2023-05-17,Video,48974,393,320.92,5,347.46
2023-05-26,Display,113448,448,200.52,5,341.75
2023-02-03,Paid Social,89793,1219,848.96,24,1509.5
2024-04-12,Video,71781,533,567.69,9,584.68
2024-12-23,Email,24495,558,30.01,28,2251.71
2024-10-04,Paid Social,124975,1414,1001.5,23,1666.68
2024-05-04,Display,197908,731,420.01,10,610.51
2024-06-17,Email,18202,473,29.32,24,1855.19
2023-09-16,Video,54823,415,384.07,8,555.04
2023-09-24,Display,167427,796,379.84,6,365.82
2023-09-15,Paid Search,61327,1880,2251.81,102,8639.51
2023-08-02,Paid Social,61154,670,467.1,13,866.14
2023-08-20,Email,8771,201,11.89,9,823.28
2024-05-03,Paid Social,119446,1583,1035.85,37,2394.42
2024-10-04,Email,22332,478,26.88,20,1766.43
2024-03-06,Paid Social,94564,1031,713.1,19,1116.24
2023-12-20,Video,68407,472,377.05,5,401.23
2023-02-11,Paid Social,77694,1001,637.39,26,1423.55
2024-02-16,Video,40055,339,287.01,7,498.51
2023-01-25,Display,98281,450,252.56,5,262.91
2023-02-27,Video,37615,338,317.42,6,446.51
2023-11-09,Paid Search,71536,2539,2854.13,86,6106.04
2023-10-18,PaidSearch,61694,2272,2703.55,86,7768.05
2023-12-15,Email,26750,729,46.25,33,3655.73
2023-02-02,Paid Social,73278,874,620.84,22,1387.69
2023-09-29,Email,19143,456,29.37,22,1917.21
2023-03-26,Email,14606,318,16.82,16,1465.26
2023-07-03,Paid Search,57218,2312,4052.2,159,10275.66
2024-03-21,Social,113857,1318,918.85,26,1827.56
2024-09-10,Paid Social,114267,1330,981.53,27,1691.38
2023-07-23,Email,10100,220,12.72,15,1322.26
2024-08-26,Email,19238,451,28.21,22,2197.45
2023-06-15,Email,15264,342,23.1,15,1160.65
2023-04-17,Video,50736,403,359.32,8,574.82
2024-11-20,Video,86808,783,753.29,12,781.33
2024-01-04,Paid Social,86080,973,714.02,22,1324.22
2024-11-02,Email,20942,460,28.36,26,2526.32
2023-03-17,Email,17267,431,23.46,19,1566.4
2024-01-27,Paid Search,39992,1533,1670.85,59,4340.05
2024-04-02,Display,147867,694,334.92,6,293.38
2024-12-26,Paid Social,144348,1656,1281.02,33,1834.88
2023-12-28,Paid Social,155364,1835,1179.77,36,2122.57
2024-07-14,Display,186272,669,330.5,6,319.01
2023-11-23,Email,30430,719,79.84,67,6516.25
2023-06-23,Paid Social,78742,975,675.01,20,1442.37
2024-08-19,Video,46098,357,286.44,5,356.57
2024-02-20,Video,54909,500,422.3,7,463.92
2024-01-02,Paid Search,54540,1920,2106.99,82,6777.03
2023-12-12,Paid Search,88448,2818,3241.41,114,8925.43
2024-02-01,Video,30629,275,254.12,3,226.47
2024-07-11,Email,18489,516,27.81,28,1993.98
2023-12-11,Email,30708,747,44.43,44,3604.16
2024-10-03,Paid Social,117776,1242,983.89,25,1578.68
2023-06-27,Display,120601,490,220.92,4,233.2
2023-07-08,Paid Social,102543,1187,1194.41,40,3141.05
2023-07-31,Paid Search,59966,2130,2641.47,87,7094.6
2023-05-22,Display,158197,671,367.81,8,429.49
2023-12-28,Video,81588,640,676.59,12,821.43
2024-06-21,Paid Search,61572,1808,2128.38,88,5670.71
2024-05-04,Paid Social,113920,1274,852.73,33,2211.96
2023-06-25,Paid Search,38478,1345,1585.72,53,4122.45
